,count,mean,std,min,25%,50%,75%,max
DropLTFU,1954.0,0.239446799557749,0.03541574407878681,0.16239477347408968,0.21518273404146016,0.23334754835413635,0.2574112513133796,0.4243122730443095
p_a2die,1954.0,0.03831786537949415,0.022916637143037825,5.865699124778376e-05,0.019234568889952335,0.037081584105775764,0.05501477491700936,0.10524339545765633
p_a2sc,1954.0,0.1014593629692665,0.026053633571397245,0.04558189264314121,0.07996959426714499,0.10212541824059823,0.12181398550979133,0.1642000067347416
p_a2s,1954.0,0.8602227716512394,0.032105269119818265,0.7687740773945368,0.8377551954065626,0.8591225810934104,0.8820338971471486,0.949232232912227
p_s2die,1954.0,0.008122927573003848,0.0016196131609049849,0.0046840762291027105,0.006797704529632401,0.008049089395222371,0.009406990518042503,0.012707573699097178
p_s2sc,1954.0,0.01078329306869233,0.0030452696603081386,0.004739268603646933,0.008288618958047684,0.010859914918168095,0.013145367137262862,0.01854802486200163
p_s2e,1954.0,0.6371317922931244,0.08331559333605734,0.3397878344307243,0.580617368379236,0.6415663050475309,0.6972831080627896,0.8325206511191685
p_s2tu,1954.0,0.20068306692458426,0.04514310651375102,0.09191800389000127,0.1686819011040574,0.2007986830285516,0.23338120132446508,0.32814998024026565
p_s2ti,1954.0,0.14327892014059512,0.04543983637337987,0.04660106711444212,0.11137495157401722,0.13615808823662287,0.1715964841875573,0.3434291604822321
p_c2die,1954.0,0.06338188095762912,0.01411812105355408,0.03249121336080846,0.05239413109186236,0.06241844871226272,0.07313675328307054,0.12253135768649863
p_c2sc,1954.0,0.08413665898868977,0.02514266866220976,0.03155577310522414,0.06366703479139108,0.08350431961417688,0.1034261769737536,0.16009967939851377
p_c2tu,1954.0,0.5011536092543304,0.04500105628006794,0.3698143555830286,0.4707917373951949,0.5015241264768735,0.5328339628025647,0.6457735882379179
p_c2ti,1954.0,0.3513278507993507,0.04720858308324388,0.2121950733466699,0.31831855905051215,0.3501109893118326,0.38228523862065605,0.4981898017732527
p_tu2txs,1954.0,0.808284399301698,2.5208513974253256e-14,0.8082843993016982,0.8082843993016982,0.8082843993016982,0.8082843993016982,0.8082843993016982
p_tu2txl,1954.0,0.16404803470348633,3.581385795901619e-15,0.16404803470348628,0.16404803470348628,0.16404803470348628,0.16404803470348628,0.16404803470348628
p_tu2txd,1954.0,0.027667565994815572,9.508718101521741e-16,0.027667565994815572,0.027667565994815572,0.027667565994815572,0.027667565994815572,0.027667565994815572
p_ti2txs,1954.0,0.42635410702470433,0.1055104825953587,0.010935129738250577,0.3874279966127626,0.4605072925842395,0.5017419883536403,0.5403889467132755
p_ti2txl,1954.0,0.529196163492846,0.1060788038275262,0.4049440188477942,0.45341387338824996,0.49704206401058865,0.5684610020717553,0.9356347857619347
p_ti2txd,1954.0,0.04444972948244951,0.008187795392130255,0.01488651617626828,0.039226781237898654,0.04605470380468697,0.05132192705628724,0.05533042518330411
CasOnset,1954.0,0.8602227716512394,0.032105269119818265,0.7687740773945368,0.8377551954065626,0.8591225810934104,0.8820338971471486,0.949232232912227
CasCSI,1954.0,0.8440444521074136,0.03383426205778886,0.7473530054646149,0.8206063933927467,0.8430035326931031,0.867139114376125,0.9394417007958206
CasTxI,1954.0,0.7646995128436745,0.04347085401125364,0.6420078582663492,0.7344809650617786,0.7642996970259862,0.7956350808080643,0.8913164400803623
CasTxS,1954.0,0.4988620699687591,0.03846794939377828,0.3480727236578074,0.47601372778308165,0.5010343331921188,0.5251177696060031,0.5932369780557194
CDR,1954.0,0.7646995128436745,0.04347085401125364,0.6420078582663492,0.7344809650617786,0.7642996970259862,0.7956350808080643,0.8913164400803623
