,count,mean,std,min,25%,50%,75%,max
DropSelfCureS,1991.0,0.034559834575367786,0.008690658867877022,0.01600348149205226,0.02725986791700165,0.03458666022343556,0.04160231557305513,0.05468175487275197
DropSelfCureC,1991.0,0.03751376099489284,0.009450400094775716,0.017373487536195654,0.029580532287264705,0.037638004376965684,0.0451348442759739,0.05927899187453224
DropLTFU,1991.0,0.16923110388900006,0.024722300539036283,0.12119354831073174,0.15289682971199903,0.16536760379383916,0.1802522025896391,0.33735414246216755
p_a2die,1991.0,0.039816189107041454,0.024121624515783906,2.58694833660443e-06,0.019870013948352395,0.038348333055084324,0.05732769408009692,0.10455353825580674
p_a2sc,1991.0,0.10719581616523917,0.026956243783370623,0.04952649164306114,0.0845621407899737,0.1072484297331796,0.12900544404304057,0.16986156839223052
p_a2s,1991.0,0.8529879947277194,0.033288639128024905,0.7592332074862156,0.8295887519204643,0.8517831695541702,0.8774667575990587,0.9381566365039395
p_s2die,1991.0,0.030717989192089557,0.00626800075726904,0.0170504309503079,0.025478731410596377,0.03068865489444816,0.035704462755336466,0.048038499548557725
p_s2sc,1991.0,0.04085411821066567,0.01134918550073813,0.0171952146817398,0.031295411572219343,0.04076734210234303,0.05002419439253548,0.06703665652294749
p_s2e,1991.0,0.5011659175912481,0.10049109936530232,0.15918938241667602,0.43208521241356224,0.5040420345345762,0.5762044339126253,0.7464385925792137
p_s2tu,1991.0,0.24951412397593653,0.05557976268584872,0.11789451994602507,0.21000475117159262,0.24814153387012736,0.2883778141456539,0.4081342725541666
p_s2ti,1991.0,0.1777478510300602,0.05583716358646735,0.05780575118325887,0.13770663448348652,0.1719390567626106,0.21133704895381508,0.41129848344330633
p_c2die,1991.0,0.0690791975661336,0.019361476245461313,0.032502591752941574,0.05490100219621591,0.06690529782827535,0.07997103409041792,0.21574318516982596
p_c2sc,1991.0,0.09210530053904173,0.0317178914501169,0.03311677701815189,0.0665766004933862,0.08819746349805763,0.1128789823871435,0.2818596471761423
p_c2tu,1991.0,0.4938166895967385,0.0499012606374352,0.26782339793781057,0.4620740591854845,0.49509367930641524,0.5273405316251327,0.6457556964179434
p_c2ti,1991.0,0.3449988122980862,0.04676364154742453,0.20567334970417817,0.31297132191666366,0.34314528404495964,0.3771671947334362,0.500098673300565
p_tu2txs,1991.0,0.8078407979693906,2.6652046562366996e-15,0.8078407979693905,0.8078407979693905,0.8078407979693905,0.8078407979693905,0.8078407979693905
p_tu2txl,1991.0,0.1566760138616044,4.330957566384637e-15,0.15667601386160443,0.15667601386160443,0.15667601386160443,0.15667601386160443,0.15667601386160443
p_tu2txd,1991.0,0.035483188169005156,8.328764550739686e-17,0.03548318816900516,0.03548318816900516,0.03548318816900516,0.03548318816900516,0.03548318816900516
p_ti2txs,1991.0,0.5989522378319133,0.07410097020686546,0.01814314679432588,0.5816976380569832,0.6225416194456705,0.6451531358465582,0.666060247927441
p_ti2txl,1991.0,0.3440843888588492,0.07543656694038614,0.26355400071110924,0.29710446282644365,0.3218653509579404,0.36381071036282053,0.9169227392914755
p_ti2txd,1991.0,0.056963373309237494,0.010461148493281867,0.019913886218829294,0.05025286973198675,0.05901336550965529,0.0657798828185028,0.07096033993803902
CasOnset,1991.0,0.8529879947277194,0.033288639128024905,0.7592332074862156,0.8295887519204643,0.8517831695541702,0.8774667575990587,0.9381566365039395
CasCSI,1991.0,0.792264664180572,0.03991216385287724,0.6809865582405956,0.7632733332457439,0.789580324033925,0.8217640662595068,0.9014490332716739
CasTxI,1991.0,0.7263525978004418,0.048106037190118744,0.5958010558613672,0.6901462181095612,0.7244446526048997,0.7617349517344318,0.86189121442913
CasTxS,1991.0,0.5249947808882227,0.03811181668884266,0.32383254230367725,0.4987705246343802,0.5233246389546122,0.5527272619080426,0.6232053939899364
CDR,1991.0,0.7263525978004418,0.048106037190118744,0.5958010558613672,0.6901462181095612,0.7244446526048997,0.7617349517344318,0.86189121442913
