,count,mean,std,min,25%,50%,75%,max
p_s2e,1995.0,0.5165391898069384,0.09982131389166131,0.16387479266390026,0.45338804709167446,0.5222354944805786,0.5899434883405823,0.7423722977831094
p_s2tu,1995.0,0.23109599490002186,0.050944841690895755,0.1040506115264858,0.19230743149802867,0.23178388405914443,0.26662129256630906,0.3836114869753781
p_s2ti,1995.0,0.1730278729265767,0.0660869694935628,0.035906321059191275,0.12666866052237885,0.1634986812515823,0.20915322035988942,0.4884156856036165
p_c2die,1995.0,0.061118679830134914,0.016868217492359797,0.02804652246948014,0.04890379080359846,0.05914083939395707,0.07073313887120602,0.15785756263572187
p_c2sc,1995.0,0.08044975625630661,0.028229163875751355,0.02772466875384864,0.05907429624377602,0.07695211200005196,0.09808022530402322,0.2545758138711649
p_c2tu,1995.0,0.4988106580913917,0.06506630250776042,0.24115516631190906,0.4610390727450482,0.5023430559314455,0.5414351716323398,0.6956178746930166
p_c2ti,1995.0,0.3596209058221668,0.06310803991053301,0.15865157833529359,0.3179704165212994,0.357422227317082,0.3980539272920083,0.5934333265788307
p_tu2txs,1995.0,0.8013161859854997,1.443651794857054e-14,0.8013161859854998,0.8013161859854998,0.8013161859854998,0.8013161859854998,0.8013161859854998
p_tu2txl,1995.0,0.16251395954833114,2.5263906409998444e-15,0.16251395954833112,0.16251395954833112,0.16251395954833112,0.16251395954833112,0.16251395954833112
p_tu2txd,1995.0,0.03616985446616909,1.2215515187251994e-15,0.03616985446616909,0.03616985446616909,0.03616985446616909,0.03616985446616909,0.03616985446616909
p_ti2txs,1995.0,0.6015376932765601,0.0729538399117075,0.04690483411178911,0.5814717990173115,0.6239218336371303,0.648348889649495,0.6689600156918841
p_ti2txl,1995.0,0.3453733456489668,0.0750593349659389,0.26245655752727215,0.2983908892370304,0.32244049573752315,0.36736430536645603,0.9210149681438081
p_ti2txd,1995.0,0.05308896107447315,0.012303057930493494,0.02666857850007728,0.04331998001976488,0.0541903089336677,0.06376935921348795,0.07230097174160201
CasOnset,1995.0,0.8481822323522037,0.03577819854157291,0.7289139582238162,0.82309111194714,0.8490177704966317,0.8742629453202931,0.9391755448111189
CasCSI,1995.0,0.7813137148946303,0.043656834570727145,0.6291069917716408,0.7507716496907513,0.7821688153913244,0.8132991241446883,0.9011065020605545
CasTxI,1995.0,0.7218371017535794,0.05155235574278189,0.5404391492023459,0.6856385862998743,0.7226167124664472,0.7590458414029095,0.867217981884511
CasTxS,1995.0,0.518066022791942,0.038005241146970896,0.2967682278615023,0.49138607925131456,0.5190712535800944,0.5462626385889044,0.6143753006732657
CDR,1995.0,0.7218371017535794,0.05155235574278189,0.5404391492023459,0.6856385862998743,0.7226167124664472,0.7590458414029095,0.867217981884511
