"prv0","adr","p_pub","p_ppm","r_sym","r_aware","r_acf","r_det_all","r_sc","txi_pri","ppv_pri","dur_pri","p_pri_on_pub","ra","rs","rc","r_det","a0","c0","pr_a","pr_s","pr_c","prv_a","prv_s","prv_c","prv_t_eu","prv_t_ei","prv_t_pri","det_pub","det_eng","det_pri","scale_dur","r_death_a","r_death_s","ppv_pub","ppv_eng","sens_acf","spec_acf","dur_pub"
0.00283279295950788,0.0458421249133961,0.653219508369139,0.76591799418401,0.878368124861738,2.42301876529401,0.00366828679712819,2.63899245794855,0.225077047538144,0.596147133210778,0.19591702625883,0.960271499680156,0.321447263538928,0.227644848296133,0.347644848296133,0.347644848296133,2.93817964608415,3.10214067604703,0.823933193537511,0.629738968227989,0.203001421918251,0.16725960985376,0.00178392011552401,0.000575060998780109,0.000473811845203766,0.000241586010594304,0.000259800733484502,7.89034234162896e-05,0.653219508369139,0.265605418572054,0.0811750730588071,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283153452127286,0.0454128003624505,0.660875872031152,0.792776770766385,0.879709389275987,2.39124994158058,0.00367602653586312,2.54974808520315,0.271070570894016,0.238047698447807,0.0689688899635282,0.82896115844615,0.333414452669653,0.27364378946912,0.39364378946912,0.39364378946912,2.90872826594571,3.11407490255604,0.8251439642124,0.630479228913674,0.202461163794158,0.167059607292168,0.00178522370161456,0.000573275774500238,0.00047303504515806,0.000250741810826129,0.000297744743229809,3.1436890315028e-05,0.660875872031152,0.26884973106011,0.0702743969087386,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283178990724738,0.0455080952634675,0.644927322060793,0.739333845558927,0.868634735567488,2.43965296989743,0.00367192715448607,2.68958210819767,0.185018804381501,0.702690843554746,0.0564840660808746,1.01831922732274,0.306096837359529,0.187589153389641,0.307589153389641,0.307589153389641,2.9742755173041,3.11032234539704,0.826535018538684,0.630020702667709,0.202558009333044,0.167421287999247,0.00178408626717132,0.000573601726461436,0.000474101913614624,0.000230348123172931,0.000250207108710429,0.000101043642032303,0.644927322060793,0.2625172484337,0.0925554295055066,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283489588708293,0.0453756879303801,0.708122224112674,0.987214416669643,0.821472594153209,2.28959647906055,0.00365406503513472,2.50580628093009,0.190876699221059,0.804103214993285,0.438120959466953,1.09406677376721,0.582388457909188,0.193434544745654,0.313434544745654,0.313434544745654,2.71074958325451,3.11350050394841,0.825417374444371,0.630401351188614,0.202473502216931,0.167125146594456,0.00178712219769612,0.000573991298678053,0.000473782390708754,0.000438165419062255,0.00013962944571364,3.93844912714298e-06,0.708122224112674,0.288145948261439,0.00373182762588675,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283315314015897,0.0453259194635515,0.640853675945465,0.726874538623892,0.806120415095359,2.26904200452155,0.00366388823476977,2.50380483766518,0.167827779705202,0.00464322322235437,0.46554523355182,0.851932582299532,0.452793473457415,0.170392501469541,0.290392501469541,0.290392501469541,3.00011141055883,3.11877548248191,0.825444940161291,0.63079216051913,0.202256354797668,0.166951484683202,0.00178713079036243,0.000573023226712121,0.000472999123084416,0.000341023513476024,0.000237932277869491,8.58073027847696e-07,0.640853675945465,0.261054318595607,0.098092005458928,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283443106459471,0.0455554815178359,0.704962418229258,0.972431722707309,0.773612150903869,2.22797863620852,0.00367493694055623,2.51934558729735,0.10314867981815,0.974981923328983,0.374916861412441,0.728234148888689,0.222682406143512,0.105721135676539,0.225721135676539,0.225721135676539,2.72287307123031,3.11285737633983,0.825326674693455,0.630364794865935,0.202503590320972,0.167131614813093,0.00178672555659488,0.000573982467097722,0.000473723040902109,0.000167524691332103,0.000397232595543137,1.59769294402085e-05,0.704962418229258,0.286903903904722,0.00813367786602081,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283196102629834,0.0455289690568156,0.65419840419664,0.769485489326862,0.791046565946157,2.26773588939793,0.00366522025240701,2.5410617871555,0.123172020967419,0.18808962533078,0.749756430998585,0.709345836915772,0.104465847022709,0.125737675144104,0.245737675144104,0.245737675144104,2.93383568018247,3.11984742963059,0.827257249872962,0.630641078317281,0.202138435465722,0.167220486216997,0.0017859509553773,0.000572448171155847,0.000473561899765193,7.85099583550978e-05,0.00046977287977186,3.34324594481124e-05,0.65419840419664,0.266089310156758,0.079712285646602,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283214447751932,0.0455301893039482,0.634129066032712,0.706096979500822,0.899323322832101,2.43490516849189,0.00367325234427675,2.57151545334678,0.296821895392385,0.221039123212239,0.0891627189402765,0.959849309935355,0.429547138249624,0.299393172033379,0.419393172033379,0.419393172033379,3.02832822861976,3.12320172279765,0.826686696238476,0.630964065934605,0.202024755983232,0.167011178082163,0.00178698139484983,0.000572163296980099,0.000472999785689392,0.000323129910064861,0.000218749597182106,3.99058169792845e-05,0.634129066032712,0.258340361361447,0.107530572605841,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283234687530815,0.0457602837786134,0.702841722552059,0.962454425825821,0.857684505052126,2.33732070334875,0.00365068143784483,2.49641120210963,0.25442909464724,0.0661529187877736,0.233034498188471,0.713329236491359,0.25081837291639,0.256984571653732,0.376984571653732,0.376984571653732,2.72752510225075,3.11133636611715,0.826599012364695,0.630088514255471,0.202513788324919,0.167397697419611,0.00178462923451904,0.0005735892955689,0.000474128345220214,0.00018856065378104,0.000390839229743056,1.52278461473767e-06,0.702841722552059,0.286001299300548,0.011156978147393,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283382917551948,0.0453716053397323,0.64257637779734,0.729705311855455,0.865871773462076,2.47540336364194,0.00367513797678187,2.7779031063907,0.144064424793514,0.965307295762624,0.0220769013786195,1.34360034429643,0.423046306202671,0.146637021377262,0.266637021377262,0.266637021377262,2.99090819726857,3.11439737652747,0.825363211546968,0.630475368390573,0.20243896078976,0.167085670819667,0.0017866594933916,0.000573677433347865,0.000473492248780015,0.000317672805690285,0.000154911003917613,0.00010859173320638,0.64257637779734,0.260813915703898,0.0966097064987616,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283386698202838,0.0457793538907812,0.6732515787332,0.838778483419264,0.782490054033257,2.23963426585191,0.00365709708142927,2.5154298058392,0.122342510163064,0.0901130717589046,0.516805000537478,0.676903176932757,0.0916280039452966,0.124902478120065,0.244902478120065,0.244902478120065,2.85562226096661,3.11666247706395,0.825047189555228,0.630685063939862,0.202359116067646,0.166955819992492,0.00178727757875763,0.000573458817536552,0.000473130585734196,6.89645007893089e-05,0.000500829645950788,1.08016392585141e-05,0.6732515787332,0.274069545249805,0.0526788760169948,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283349309138268,0.0461459330753473,0.670791417019366,0.828582688380951,0.885617230825376,2.4113892208679,0.0036724333332787,2.5758923141676,0.269316910797811,0.477758793061478,0.50831341600493,1.25528505134779,0.560634450848988,0.271887614131106,0.391887614131106,0.391887614131106,2.86329918675696,3.1132308699031,0.825356367296634,0.630388959509067,0.202487057931778,0.167123982559155,0.00178620276165286,0.000573745679744097,0.000473544649985726,0.000421393454472477,0.000126848227798249,3.227645130082e-05,0.670791417019366,0.272776532724178,0.056432050256457,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283491492881517,0.0448990919632208,0.63385090999897,0.703867045052768,0.831601960132543,2.32736403341768,0.00367311454819509,2.56294008598393,0.181474145777614,0.204428148749739,0.0424062538957686,1.14193982847435,0.532360078279628,0.184045325961351,0.304045325961351,0.304045325961351,3.02682942181247,3.11027437574049,0.824696259975661,0.630251850584544,0.20263545091082,0.167112698504635,0.00178671038013551,0.000574454264894277,0.000473750283785378,0.000400075438945948,0.000149340390108823,3.10672182899553e-05,0.63385090999897,0.257720278027785,0.108428811973245,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283381296918628,0.0455407658067098,0.700348649026154,0.949968678752902,0.799514025549471,2.25966266469292,0.00367122503333795,2.5018400891945,0.155449050216893,0.115239885099388,0.519684745775671,0.855694631905942,0.458072060119324,0.15801890774023,0.27801890774023,0.27801890774023,2.74107491040922,3.11706952847224,0.826408074586369,0.630541853075993,0.202286746354688,0.167171400569319,0.0017868376808615,0.00057324280531441,0.000473732483010371,0.000344208211385161,0.00023400274065227,2.96424957654321e-06,0.700348649026154,0.284659397971147,0.0149919530026994,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283379676631276,0.0453171150553354,0.620553797230754,0.665223166214829,0.867367866082807,2.38041294949853,0.00366505794731169,2.55793402942816,0.24416068994418,0.162875295584798,0.401493918954651,0.76495328764803,0.191934470116129,0.246726230507298,0.366726230507298,0.366726230507298,3.08907764993856,3.11496675240278,0.826720828231689,0.630344735796277,0.202360020475355,0.167295243728367,0.00178626887396176,0.000573447171654046,0.000474080720696953,0.000144247799155564,0.000392075234983275,4.49848153734218e-05,0.620553797230754,0.252416404414352,0.127029798354894,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283553927644479,0.0450657428611166,0.698918174082851,0.944492026061662,0.782904167652004,2.23114923483118,0.00366871516003657,2.50614599427645,0.123714906308138,0.173138738080743,0.119588099290833,0.781418698559528,0.363569920540287,0.126283006920163,0.246283006920163,0.246283006920163,2.7471084144409,3.10685087574013,0.824104127128808,0.630070822778244,0.202800471595903,0.167128705625852,0.00178659056492959,0.000575048702491709,0.000473900009023483,0.000273682272225298,0.00030256863712745,5.47172676161682e-06,0.698918174082851,0.284369383770833,0.0167124421463162,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283200047857722,0.0459263925742535,0.683680837149623,0.878889083390594,0.853267414559698,2.34480369066476,0.00367267614231378,2.52891161021102,0.235940713371968,0.271363991512109,0.261387812248366,1.39028232208265,0.631862485674074,0.238511586671588,0.358511586671588,0.358511586671588,2.81046474879693,3.11436817979667,0.825200185729405,0.630493992457372,0.202446838670994,0.167059168871635,0.00178555928837934,0.000573329544002698,0.000473111646195182,0.000474729321078416,9.53091902802936e-05,1.09502997236759e-05,0.683680837149623,0.278009459096448,0.0383097037539291,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283264163917912,0.045538294237942,0.705022852759326,0.972737474004566,0.836405054958264,2.31632627081194,0.00367369878539857,2.51498450932056,0.212857620359997,0.647331331052344,0.205498095481353,0.952639144363974,0.510380853756846,0.215429209509776,0.335429209509776,0.335429209509776,2.72593691166046,3.1159749341948,0.825821443085499,0.630534869570985,0.202355565396716,0.167109565032298,0.00178607932650115,0.000573200800462372,0.000473361512215599,0.000384145290857817,0.000189340138641922,7.93562677974564e-06,0.705022852759326,0.286935325095967,0.00804182214470778,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.0028337697520051,0.0451941337499659,0.706544231269257,0.980534773410483,0.808683966143244,2.27733430891112,0.00366630694583588,2.50688611767163,0.170195686310421,0.549923457445417,0.285576870886642,1.26347145373522,0.623895290453112,0.172762101172506,0.292762101172506,0.292762101172506,2.71691661959574,3.12223610463722,0.826782454365458,0.630879853735365,0.202060264692464,0.16705988157217,0.00178776824666468,0.000572592266167649,0.000473409239172769,0.000469477997723959,0.000108045873788867,3.54730054797445e-06,0.706544231269257,0.287743585698399,0.00571218303234475,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283181839345574,0.0454518550869229,0.688298936108881,0.897487869581696,0.85350744211946,2.35659673401038,0.00367193452490538,2.54782125312581,0.224830216562115,0.576637837621097,0.663334185335539,0.794714896462005,0.27960883519591,0.227400570729549,0.347400570729549,0.347400570729549,2.78836265156234,3.11484741486402,0.826942791817267,0.630307496795949,0.202355818069331,0.16733668513472,0.00178491636295982,0.000573034927631515,0.000473867102864411,0.000210112148319719,0.000335918036388547,3.47387842972579e-05,0.688298936108881,0.279747923777988,0.0319531401131306,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283093659554363,0.044775651857061,0.680262816518955,0.865360530519172,0.775125826904271,2.22592973113318,0.00367482120549255,2.51336057254468,0.108167038920625,0.105171609899298,0.496273023218623,0.793067668239549,0.362010036566483,0.11073941376447,0.23073941376447,0.23073941376447,2.825380848123,3.11161544271245,0.824624778402185,0.630361429616533,0.202583333712676,0.167055236670791,0.00178451323952064,0.000573500573054441,0.000472922782968545,0.000272179794115846,0.000298359553899784,8.65565216893365e-06,0.680262816518955,0.276687938723863,0.0430492447571819,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283080580599402,0.0446698363534306,0.664961401640867,0.807598073952283,0.859548598147442,2.3479864596968,0.00366673865510417,2.51339365238978,0.251388102703919,0.0601180527423113,0.208868127454547,0.767859827475044,0.321952369175865,0.253954819762492,0.373954819762492,0.373954819762492,2.89193411369009,3.11474121285998,0.825976749579706,0.630422792100027,0.202399733723357,0.167177474176616,0.00178460450010772,0.000572954341355724,0.000473246964530582,0.000242470710914232,0.000328449019783417,7.84741600255384e-06,0.664961401640867,0.270576526734508,0.0644620716246248,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283138877515986,0.0452885712008849,0.677209540547035,0.852648151474619,0.820923386450999,2.30490464585973,0.0036732349295609,2.53268359819025,0.17718861293941,0.243070212280632,0.00660023823935536,0.70771132086646,0.130004679034159,0.179759877390103,0.299759877390103,0.299759877390103,2.83795477957207,3.11767942574227,0.826974002140329,0.630515256774492,0.202238643129377,0.167246100096131,0.00178523382059833,0.000572616224060078,0.000473538730501446,9.77629659212182e-05,0.000457768471247142,2.50003619894135e-05,0.677209540547035,0.275226688566214,0.0475637708867513,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.0028340430661667,0.0460618473895742,0.697242455662872,0.936766376817017,0.892883562602761,2.40580798586984,0.00366881459368677,2.5412215621477,0.296130326637821,0.895039562828566,0.66876058762016,0.789470806356604,0.282795367800952,0.298698496853402,0.418698496853402,0.418698496853402,2.74940562757007,3.11176591406217,0.825643463461212,0.630242638625003,0.202535362887329,0.167221998487668,0.00178613477999779,0.000573993940844391,0.000473914345324513,0.000212387648500666,0.000336485195558097,3.20613454244767e-05,0.697242455662872,0.283613087862708,0.0191444564744193,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283478905875437,0.045032484812683,0.690413900212167,0.907884463156525,0.855785483729581,2.33864834620958,0.00366468325017726,2.50570566139497,0.249399498096849,0.126366686491568,0.678081201646044,0.82397651172619,0.408909359448218,0.251964776371973,0.371964776371973,0.371964776371973,2.77772665443176,3.11477664490412,0.825607926269053,0.630472506751527,0.202413392235685,0.167114101012788,0.00178725656398467,0.000573799269655076,0.000473733225114624,0.0003075269606774,0.000265726251949683,6.51951281317313e-06,0.690413900212167,0.281068410006599,0.0285176897812338,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283290770436486,0.0457314144102049,0.70657065059944,0.979261701853183,0.772370164620518,2.22558865791263,0.00367972392710614,2.50702588757312,0.106111705173264,0.697376934592066,0.415622670674859,1.24345057004042,0.620512834092412,0.108687511922238,0.228687511922238,0.228687511922238,2.71479039075678,3.1183814002034,0.827361919244294,0.63051824544579,0.202194075876884,0.167287678677325,0.00178619999526599,0.000572797155328558,0.000473910553770308,0.000466284775007984,0.00011067735162925,4.87195705516882e-06,0.70657065059944,0.287344124067665,0.00608522533289523,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00282971922867481,0.0447780173669254,0.706886049676503,0.981766665157179,0.77674790674987,2.23339986138652,0.00366998444124474,2.50878369798597,0.111943341613721,0.695294451096475,0.683241278173053,1.20563475575876,0.608682558973676,0.114512330722592,0.234512330722592,0.234512330722592,2.71626657928229,3.11958893443467,0.827639412447771,0.630573063481195,0.202133382549476,0.167293553969329,0.00178434472281712,0.000571980719357333,0.000473393786500356,0.000458044692033545,0.000118176729010153,4.41092031247263e-06,0.706886049676503,0.287769505520147,0.00534444480335025,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283252564329165,0.045260372011771,0.608794577797785,0.633272000087007,0.864138394627684,2.50674006210239,0.00366864354693577,2.85795645519809,0.104636799967728,0.785381449151781,0.72063909362856,1.35999213242508,0.363345977782,0.107204850450583,0.227204850450583,0.227204850450583,3.15852941324001,3.11140502176116,0.824612418899899,0.630347250423099,0.202592477036725,0.167060272540176,0.00178547475100181,0.000573848386344498,0.000473202505945341,0.000273537957165837,0.000169193946020464,0.000136714827055915,0.608794577797785,0.247739440162879,0.143465982039337,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283418251912717,0.0459789179064476,0.707132477134266,0.980647656592116,0.784461437444394,2.23763742758319,0.00367814283807376,2.49262761158982,0.130646334518145,0.113038870301755,0.217585267506688,1.37480706490041,0.649319404814693,0.133221034504797,0.253221034504796,0.253221034504796,2.70858954738212,3.11663445452007,0.82879459116897,0.630205069312815,0.20220692497281,0.167588005714375,0.00178611619091171,0.000573091332004398,0.000474974996211065,0.000487603701069095,9.1831271930197e-05,6.60734681251906e-07,0.707132477134266,0.28719984999022,0.00566767287551409,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283118016422051,0.045372391077626,0.640355931589084,0.72471952714563,0.88461911247256,2.43426634523917,0.00368445179964397,2.61196436443905,0.249531913277885,0.393546490095724,0.158018383802093,0.771096082882133,0.0675251378710496,0.252111029537635,0.372111029537635,0.372111029537635,2.99453577195249,3.12112291580725,0.828347179976249,0.630597388287317,0.202041830872341,0.167360780840342,0.00178533481732831,0.000572016823908568,0.000473828522983633,5.07696642088762e-05,0.000448886784293185,8.13956199076232e-05,0.640355931589084,0.260641079199489,0.0990029892114263,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283085766029818,0.045608293090267,0.704054851854638,0.968495977534707,0.801687573726832,2.26566559538602,0.00367715360398954,2.52264820260686,0.14832499019643,0.904327783850568,0.650420527838778,1.49244847367715,0.648085504055178,0.150898997719223,0.270898997719223,0.270898997719223,2.72821944718869,3.1071409631999,0.82449634867068,0.630042472044919,0.202772413452419,0.167185114502661,0.00178356055830156,0.000574019839918931,0.000473277262077687,0.000487561176309435,8.45877006225273e-05,7.99767932835682e-06,0.704054851854638,0.286621685549697,0.00932346259566591,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283246354387364,0.0456814411011709,0.655801225171248,0.774213877147503,0.878122532277306,2.42808984772088,0.00366683099009303,2.61716742635058,0.236972311848811,0.529286742495054,0.469567435806314,1.15387804304779,0.480293418076126,0.239539093541876,0.359539093541876,0.359539093541876,2.92708489584708,3.12251126622462,0.82840978239674,0.630693003495606,0.201982619027718,0.167324377476676,0.00178641493977748,0.00057210840489213,0.000473940199204036,0.000360921156234624,0.000164055666999597,5.51137793371498e-05,0.655801225171248,0.266483467969588,0.0777153068591636,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283011219921891,0.0451678831733517,0.669974834755872,0.82521916943807,0.816935537928267,2.29617929033573,0.00367392113781191,2.53494149524606,0.170067069183926,0.191932772424491,0.156653095497548,1.19455407350253,0.586719568545245,0.172638813980395,0.292638813980395,0.292638813980395,2.87218777607031,3.11364863327334,0.825247640801005,0.630434101160973,0.202474387901054,0.167091510937972,0.00178419924049928,0.000573025235228156,0.000472887723491476,0.000441274147527387,0.000125927055713168,1.40103084665e-05,0.669974834755872,0.272343092756421,0.0576820724877069,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283268476116306,0.0453653380332841,0.675515885921546,0.846995884140804,0.790214667960131,2.24734402149049,0.00367633034321782,2.50181220678915,0.138481504002824,0.0423472935066958,0.548144514045825,1.25467831160571,0.625624367195527,0.141054935243077,0.261054935243077,0.261054935243077,2.8396300885169,3.1169171094462,0.826988971335147,0.630456375691019,0.202269214596803,0.167274409712178,0.00178588416799804,0.000572964921840783,0.000473835671324232,0.000470353872737486,0.000108235491704602,2.5015515447434e-06,0.675515885921546,0.274836709093525,0.0496474049849285,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283027171239088,0.0459749941906708,0.597309228736744,0.603323947112461,0.920930834462575,2.49234702718041,0.00368562368175861,2.64983304972482,0.29610808920523,0.285733653856019,0.0590229999831477,0.811348565402865,0.0928218371051567,0.298688025782461,0.418688025782461,0.418688025782461,3.22066223946094,3.11104803048989,0.824585286750949,0.630323978813939,0.202608244114664,0.167067777071397,0.00178398812687876,0.00057343638201492,0.000472847203497199,6.97990858916157e-05,0.000414233060541087,9.7028394887419e-05,0.597309228736744,0.242952985584309,0.159737785678947,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283366003334642,0.0453501084698898,0.663675118834738,0.801719877727939,0.788770008017657,2.27145014542673,0.00366585373292825,2.56149080360097,0.107843543060465,0.34374493715702,0.0894097846113824,0.891133428130522,0.373467196676579,0.110409640673515,0.230409640673515,0.230409640673515,2.8907071412148,3.11435482163435,0.827019303384189,0.630260883478979,0.202372857164756,0.167366259356265,0.00178594507609599,0.000573455877181893,0.000474259080068539,0.00028067520724212,0.000259398849972705,3.98122691675812e-05,0.663675118834738,0.269638342604678,0.0666865385605847,1,0,0.12,0.85,0.85,0.7,0.99,0.5
0.00283455051907144,0.0459242757683979,0.64181389773807,0.728733837350796,0.787325408633703,2.23899057418874,0.00367183421226807,2.50635260808272,0.134780889056651,0.0215867683533728,0.396216414958976,1.16772044925801,0.606639532072195,0.137351173005238,0.257351173005238,0.257351173005238,2.99413165914646,3.11233124773396,0.823830840510175,0.630516419861136,0.202586540336992,0.166897039801872,0.00178723064520045,0.000574241783069108,0.000473078090801884,0.000455863378271841,0.000122596170683042,2.83269864817163e-06,0.64181389773807,0.261022332787061,0.097163769474869,1,0,0.12,0.85,0.85,0.7,0.99,0.5
