,count,mean,std,min,25%,50%,75%,max
p_c2ti,1994.0,0.34599296196094065,0.04650460954493527,0.20698791453968945,0.31248366312178083,0.3440945417331081,0.37996392383388544,0.5034652615204847
p_tu2txs,1994.0,0.8908530033621017,3.253769454504228e-14,0.8908530033621018,0.8908530033621018,0.8908530033621018,0.8908530033621018,0.8908530033621018
p_tu2txl,1994.0,0.0632040483865378,3.470317250964407e-16,0.06320404838653779,0.06320404838653779,0.06320404838653779,0.06320404838653779,0.06320404838653779
p_tu2txd,1994.0,0.04594294825136036,1.1660265963240407e-15,0.04594294825136038,0.04594294825136038,0.04594294825136038,0.04594294825136038,0.04594294825136038
p_ti2txs,1994.0,0.7090950371347615,0.06851785240576946,0.0027602363658353604,0.6951282624813946,0.7302725691325607,0.7502429588799628,0.7683770272406063
p_ti2txl,1994.0,0.21718130125825147,0.07096158229409191,0.14040523008635816,0.17446388945889962,0.19810844026239705,0.2356208592150954,0.9186621205216211
p_ti2txd,1994.0,0.07372366160698712,0.013591100576279632,0.02511806557796954,0.06501772780501533,0.07640345740667559,0.0851540410009184,0.09187808068836424
CasOnset,1994.0,0.8605560425582025,0.032119401557439975,0.7661912964289842,0.8378718178159299,0.8598919840921377,0.8833467215513268,0.9463787855742222
CasCSI,1994.0,0.8444979783409359,0.033841553993232916,0.7437010188802164,0.820451465029757,0.8435313492765424,0.8690539322365181,0.9335070324547369
CasTxI,1994.0,0.7658723275518748,0.04338156504553262,0.6333158468376974,0.7347894000977642,0.7651719021187242,0.7982832499694719,0.8824257848556586
CasTxS,1994.0,0.6256239843709213,0.03847969880723952,0.45057740945896035,0.6001171304627355,0.625175378874549,0.6526297302151558,0.7188361567674544
CDR,1994.0,0.7658723275518748,0.04338156504553262,0.6333158468376974,0.7347894000977642,0.7651719021187242,0.7982832499694719,0.8824257848556586
